original_price,discount_rate,user_offer,round_number,category_encoded,gap_pct,threshold_gap_pct,user_offer_pct,round_progress,is_regular,total_orders,tenure_days,loyalty_factor,negotiation_momentum,aggression_score,price_anchor_ratio,deal_prob_estimate,market_encoded,abs_gap_norm,prev_user_offer_pct,ai_counter_offer
4860,0.47404192535293677,2620,3,5,0.4609,0.0123,0.5383,0.5,1,36,549,0.058,0.0082,0.9478,0.5391,0.0653,0,0.4619,0.5304,2560
1420,0.5339300174225152,1270,1,1,0.1056,0.4296,0.8935,0.1667,0,3,29,0.0,0.0,0.0,0.8944,0.5833,2,0.0101,0.8935,850
3840,0.29212219439859594,2320,5,0,0.3958,-0.1042,0.6044,0.8333,0,3,1,0.0,0.0078,1.0,0.6042,0.0,1,0.0191,0.5952,2920
2480,0.28941263027374625,2060,1,2,0.1694,0.121,0.8323,0.1667,0,0,17,0.0,0.0,0.1667,0.8306,0.4704,2,0.0213,0.8323,1880
4960,0.35215472070258946,4660,6,5,0.0605,0.2923,0.9401,1.0,0,4,29,0.0,0.0726,0.0,0.9395,1.0,2,0.0619,0.8666,3210
1520,0.1336719838266605,870,4,4,0.4276,-0.2961,0.5704,0.6667,0,3,28,0.0,0.0592,1.0,0.5724,0.0,0,0.3421,0.5102,1320
1650,0.0820267049466008,950,3,4,0.4242,-0.3394,0.5753,0.5,1,37,725,0.06,0.0364,1.0,0.5758,0.0,1,0.3684,0.5423,1510
11430,0.32555412082003626,10490,4,2,0.0822,0.2432,0.9179,0.6667,0,0,11,0.0,0.0122,0.0,0.9178,0.8333,1,0.0477,0.9051,7710
4800,0.4211740252862546,3690,6,1,0.2313,0.1896,0.7689,1.0,1,56,961,0.06,0.0292,0.099,0.7688,1.0,1,0.075,0.7405,2780
4220,0.4247062112061694,3000,6,5,0.2891,0.1351,0.7108,1.0,0,2,22,0.0,0.0284,0.3631,0.7109,0.9005,0,0.2515,0.6813,2430
6840,0.4110354691013685,5620,6,1,0.1784,0.2325,0.8218,1.0,1,25,231,0.0342,0.0322,0.0,0.8216,1.0,1,0.0824,0.7888,4030
1030,0.2244531176376774,870,1,5,0.1553,0.068,0.8451,0.1667,1,28,365,0.0426,0.0,0.3913,0.8447,0.2756,2,0.033,0.8451,800
3060,0.3209655398236165,2600,4,5,0.1503,0.1699,0.8495,0.6667,0,4,11,0.0,0.0065,0.0,0.8497,0.8333,1,0.0948,0.8434,2080
1170,0.42130880044975183,890,3,5,0.2393,0.1795,0.7583,0.5,0,1,19,0.0,0.0256,0.1429,0.7607,0.75,0,0.0577,0.7321,680
2190,0.3362798141187047,2140,3,5,0.0228,0.3151,0.9777,0.5,1,30,866,0.06,0.0594,0.0,0.9772,0.795,1,0.0103,0.9179,1450
78380,0.09132352774254364,53530,3,0,0.317,-0.2257,0.683,0.5,0,4,18,0.0,0.0218,1.0,0.683,0.0,1,0.3126,0.6611,71220
1010,0.11527705988830353,890,5,4,0.1188,0.0,0.8841,0.8333,1,39,670,0.06,0.0,1.0,0.8812,0.0,1,0.0632,0.8801,890
5050,0.10630592556712244,3360,4,0,0.3347,-0.2277,0.6653,0.6667,1,34,905,0.06,0.0535,1.0,0.6653,0.0,2,0.0213,0.6127,4510
1470,0.39172921808808364,1160,2,5,0.2109,0.1837,0.7897,0.3333,1,47,625,0.06,0.0136,0.069,0.7891,0.7067,2,0.0639,0.7772,890
2260,0.31621034113760854,1680,1,1,0.2566,0.0575,0.7425,0.1667,0,2,19,0.0,0.0,0.6338,0.7434,0.2237,0,0.0392,0.7425,1550
4910,0.16543852809991152,3780,3,5,0.2301,-0.0652,0.7697,0.5,0,4,11,0.0,0.0265,1.0,0.7699,0.0,1,0.233,0.7426,4100
2250,0.2300020099157783,1460,2,0,0.3511,-0.12,0.6504,0.3333,1,38,57,0.0403,0.04,1.0,0.6489,0.0,2,0.0099,0.6068,1900
3120,0.15176617321547334,2380,2,5,0.2372,-0.0865,0.7631,0.3333,1,6,871,0.0408,0.0769,1.0,0.7628,0.0,1,0.1526,0.6874,2650
7010,0.4246418563478882,4300,4,1,0.3866,0.0385,0.6128,0.6667,0,2,16,0.0,0.0656,0.8188,0.6134,0.214,0,0.1831,0.5482,4030
7630,0.3139376881106574,5810,5,3,0.2385,0.076,0.762,0.8333,1,44,87,0.0475,0.0197,0.5167,0.7615,0.4866,1,0.1857,0.7416,5230
470,0.07282160694117222,260,6,3,0.4468,-0.383,0.5621,1.0,1,43,630,0.06,0.0213,1.0,0.5532,0.0,1,0.0214,0.5309,440
490,0.1284994446792112,430,4,4,0.1224,0.0,0.8702,0.6667,1,51,267,0.06,0.0612,1.0,0.8776,0.0,0,0.0316,0.8194,430
10500,0.4466306752191272,10010,3,1,0.0467,0.4,0.9533,0.5,0,3,0,0.0,0.0133,0.0,0.9533,0.75,2,0.0331,0.9398,5810
3270,0.32950764533396293,2270,6,3,0.3058,0.0245,0.6941,1.0,0,0,12,0.0,0.0642,0.8519,0.6942,0.1631,0,0.102,0.6298,2190
1310,0.07489323429436776,1170,6,4,0.1069,-0.0305,0.8906,1.0,1,7,382,0.0223,0.0153,1.0,0.8931,0.0,1,0.0737,0.8802,1210
17210,0.37762540554466245,11480,2,2,0.3329,0.0447,0.6671,0.3333,1,48,486,0.06,0.079,0.7631,0.6671,0.2108,2,0.2909,0.5881,10920
1660,0.18197328709275434,1090,6,4,0.3434,-0.1627,0.6566,1.0,0,4,2,0.0,0.0663,1.0,0.6566,0.0,1,0.3,0.5906,1360
9840,0.3604642837392156,9150,6,1,0.0701,0.2907,0.9296,1.0,0,0,19,0.0,0.0681,0.0,0.9299,1.0,1,0.0466,0.8621,6290
720,0.15294907950291464,550,4,4,0.2361,-0.0833,0.7635,0.6667,1,59,884,0.06,0.0556,1.0,0.7639,0.0,1,0.0895,0.711,610
4720,0.15632218818554805,3900,3,1,0.1737,-0.0169,0.8262,0.5,1,21,580,0.0442,0.0614,1.0,0.8263,0.0,1,0.0554,0.7654,3980
53370,0.11507171439150075,38430,1,0,0.2799,-0.1649,0.72,0.1667,0,1,23,0.0,0.0,1.0,0.7201,0.0,1,0.1879,0.72,47530
820,0.19652004927659894,590,6,4,0.2805,-0.0854,0.7247,1.0,0,0,18,0.0,0.0244,1.0,0.7195,0.0,1,0.1211,0.691,660
3810,0.4122080495786474,3360,4,5,0.1181,0.294,0.8815,0.6667,1,23,972,0.06,0.0446,0.0,0.8819,0.8833,0,0.0928,0.8368,2240
280,0.08628407423882586,220,1,4,0.2143,-0.1429,0.7983,0.1667,1,39,1030,0.06,0.0,1.0,0.7857,0.0,1,0.0316,0.7983,260
12100,0.07579650849966701,10810,4,2,0.1066,-0.0306,0.8936,0.6667,1,59,1069,0.06,0.0471,1.0,0.8934,0.0,1,0.0655,0.8462,11180
1450,0.40512238096492914,1070,5,5,0.2621,0.1448,0.7365,0.8333,1,37,1042,0.06,0.069,0.2881,0.7379,0.9382,1,0.0784,0.67,860
160,0.18028272594804334,140,2,4,0.125,0.0625,0.8687,0.3333,0,3,21,0.0,0.0625,0.3333,0.875,0.2778,1,0.0105,0.8273,130
13600,0.0926454778892725,11880,5,0,0.1265,-0.0338,0.8738,0.8333,0,3,27,0.0,0.0559,1.0,0.8735,0.0,1,0.0216,0.8176,12340
4980,0.2782784908409154,3010,2,3,0.3956,-0.1165,0.604,0.3333,0,0,17,0.0,0.0783,1.0,0.6044,0.0,1,0.201,0.5253,3590
3740,0.2848208873403545,2270,1,1,0.393,-0.107,0.606,0.1667,0,2,15,0.0,0.0,1.0,0.607,0.0,0,0.0993,0.606,2670
1220,0.13055112325270377,670,1,4,0.4508,-0.3197,0.5482,0.1667,0,3,0,0.0,0.0,1.0,0.5492,0.0,1,0.2895,0.5482,1060
32050,0.06109694304271361,23800,1,0,0.2574,-0.1963,0.7426,0.1667,1,28,848,0.06,0.0,1.0,0.7426,0.0,2,0.1038,0.7426,30090
17520,0.24741863213604748,10500,3,2,0.4007,-0.1535,0.5991,0.5,0,3,18,0.0,0.0748,1.0,0.5993,0.0,1,0.3563,0.5248,13190
1380,0.09450914616561351,1290,2,4,0.0652,0.029,0.9335,0.3333,1,27,1034,0.06,0.0,0.3846,0.9348,0.1366,1,0.0474,0.9334,1250
55080,0.07862190951647628,49150,6,0,0.1077,-0.029,0.8923,1.0,1,44,1137,0.06,0.0074,1.0,0.8923,0.0,1,0.0746,0.8849,50750
18850,0.3174290586891656,17920,1,2,0.0493,0.2679,0.9509,0.1667,1,18,239,0.0276,0.0,0.0,0.9507,0.5994,1,0.0472,0.9509,12870
12370,0.399479437386538,11290,4,2,0.0873,0.312,0.9127,0.6667,1,34,325,0.047,0.042,0.0,0.9127,0.8725,0,0.0548,0.8703,7430
4960,0.2520199603570928,4610,2,3,0.0706,0.1815,0.9301,0.3333,0,0,5,0.0,0.0161,0.0,0.9294,0.6667,1,0.0357,0.9128,3710
8550,0.1913642524595433,4850,5,3,0.4327,-0.2409,0.5674,0.8333,0,1,2,0.0,0.0632,1.0,0.5673,0.0,1,0.3776,0.5043,6910
25850,0.19554968664852845,18800,2,0,0.2727,-0.0774,0.7271,0.3333,0,1,23,0.0,0.0317,1.0,0.7273,0.0,1,0.0887,0.6957,22050
1600,0.36153396231433294,1290,1,3,0.1938,0.1688,0.8083,0.1667,0,1,27,0.0,0.0,0.069,0.8063,0.5833,1,0.0316,0.8083,1090
48660,0.141148432049385,42120,4,0,0.1344,0.0068,0.8655,0.6667,0,1,4,0.0,0.0084,0.9039,0.8656,0.0377,1,0.0823,0.8571,41790
2600,0.48380783320296605,1420,4,5,0.4538,0.0308,0.546,0.6667,0,2,17,0.0,0.0462,0.873,0.5462,0.1709,2,0.2433,0.5,1380
1810,0.06742084403007885,1530,2,4,0.1547,-0.0884,0.8432,0.3333,1,13,398,0.0289,0.0387,1.0,0.8453,0.0,1,0.1474,0.8077,1690
1930,0.10842228423536307,1780,5,4,0.0777,0.0311,0.9211,0.8333,0,4,1,0.0,0.0777,0.4286,0.9223,0.19,1,0.0789,0.8427,1720
16590,0.33360548971481274,9540,2,2,0.425,-0.0916,0.5753,0.3333,1,43,865,0.06,0.0211,1.0,0.575,0.0,1,0.3579,0.5537,11060
11780,0.4498855216623656,9980,5,2,0.1528,0.2971,0.8471,0.8333,1,22,133,0.0273,0.0323,0.0,0.8472,0.9417,2,0.0914,0.815,6480
8080,0.06578381315635973,7720,1,2,0.0446,0.021,0.9558,0.1667,0,2,20,0.0,0.0,0.3585,0.9554,0.0818,2,0.0183,0.9558,7550
8090,0.48498457982384247,6980,5,1,0.1372,0.3473,0.8628,0.8333,1,45,587,0.06,0.0049,0.0,0.8628,0.9717,1,0.075,0.8582,4170
8660,0.25605603274596195,7410,2,3,0.1443,0.112,0.8558,0.3333,0,2,10,0.0,0.045,0.1261,0.8557,0.4978,1,0.1276,0.8108,6440
58190,0.27361313920605806,54420,3,0,0.0648,0.2088,0.9352,0.5,1,49,192,0.0567,0.0612,0.0,0.9352,0.7925,1,0.0474,0.874,42270
6470,0.15445221932665687,3600,3,3,0.4436,-0.289,0.5563,0.5,1,35,749,0.06,0.0031,1.0,0.5564,0.0,2,0.2929,0.5539,5470
10380,0.4113534788491142,9180,6,1,0.1156,0.2958,0.8845,1.0,1,45,725,0.06,0.0511,0.0,0.8844,1.0,1,0.0811,0.8329,6110
13630,0.38138771977964686,9030,6,2,0.3375,0.044,0.6623,1.0,1,41,170,0.0478,0.0668,0.7692,0.6625,0.3075,0,0.2335,0.5956,8430
1640,0.1826636413252966,1220,3,4,0.2561,-0.0732,0.743,0.5,0,3,29,0.0,0.0427,1.0,0.7439,0.0,0,0.2211,0.704,1340
240,0.19326728109375524,220,3,4,0.0833,0.125,0.8973,0.5,1,20,351,0.034,0.0417,0.0,0.9167,0.6463,0,0.0105,0.8882,190
10070,0.15555623558306808,6820,2,1,0.3227,-0.1668,0.6768,0.3333,0,2,21,0.0,0.0745,1.0,0.6773,0.0,1,0.2196,0.6024,8500
17930,0.05841729455346818,15930,3,0,0.1115,-0.053,0.8884,0.5,1,27,573,0.0499,0.01,1.0,0.8885,0.0,1,0.0252,0.8786,16880
4130,0.29959580661579305,3230,4,5,0.2179,0.0823,0.7829,0.6667,1,28,876,0.06,0.0557,0.4516,0.7821,0.4848,1,0.1856,0.7258,2890
1470,0.11021684463697906,1370,6,4,0.068,0.0408,0.9342,1.0,0,0,14,0.0,0.0544,0.25,0.932,0.2721,0,0.0526,0.8764,1310
41130,0.061712977131900784,30280,6,0,0.2638,-0.202,0.7363,1.0,0,4,11,0.0,0.0671,1.0,0.7362,0.0,2,0.1365,0.6692,38590
2860,0.27599374307010144,1930,2,2,0.3252,-0.049,0.6736,0.3333,0,0,5,0.0,0.0734,1.0,0.6748,0.0,0,0.0472,0.6022,2070
1340,0.06480211222793843,1190,5,3,0.1119,-0.0448,0.8845,0.8333,0,4,20,0.0,0.0597,1.0,0.8881,0.0,1,0.0153,0.8282,1250
6830,0.3803938068771234,4590,1,3,0.328,0.0527,0.672,0.1667,1,46,942,0.06,0.0,0.7231,0.672,0.2173,2,0.2286,0.672,4650
830,0.17987302478335332,640,3,4,0.2289,-0.0482,0.7743,0.5,0,3,6,0.0,0.0241,1.0,0.7711,0.0,1,0.1,0.7448,680
1470,0.10567424221786129,1390,6,4,0.0544,0.0544,0.9488,1.0,1,49,191,0.0566,0.0136,0.0,0.9456,0.3834,1,0.0421,0.9316,1310
52310,0.23464936453308266,38370,4,0,0.2665,-0.0319,0.7336,0.6667,0,0,3,0.0,0.0545,1.0,0.7335,0.0,2,0.1753,0.679,44460
1450,0.42596610158398746,1020,6,5,0.2966,0.131,0.7004,1.0,1,18,1191,0.06,0.069,0.3871,0.7034,0.926,1,0.0887,0.6334,830
8260,0.26237507136483756,5450,6,2,0.3402,-0.0775,0.6595,1.0,0,1,5,0.0,0.0702,1.0,0.6598,0.0,1,0.1426,0.5893,6090
78090,0.08138755369066335,45620,5,0,0.4158,-0.3344,0.5842,0.8333,0,4,24,0.0,0.0295,1.0,0.5842,0.0,1,0.4084,0.5547,71730
18250,0.21046498971383887,10330,4,0,0.434,-0.2236,0.566,0.6667,1,51,336,0.06,0.0521,1.0,0.566,0.0,1,0.0996,0.5142,14410
680,0.059854228843154875,600,1,4,0.1176,-0.0588,0.8769,0.1667,0,3,22,0.0,0.0,1.0,0.8824,0.0,1,0.0421,0.8769,640
9590,0.3799535116829393,8530,5,3,0.1105,0.269,0.8892,0.8333,1,26,262,0.0365,0.0521,0.0,0.8895,0.9501,2,0.1082,0.8377,5950
12740,0.20757351956627662,8640,3,1,0.3218,-0.1146,0.6784,0.5,0,3,10,0.0,0.0502,1.0,0.6782,0.0,0,0.277,0.6276,10100
18960,0.18493605640680938,18040,6,2,0.0485,0.1366,0.9514,1.0,0,0,17,0.0,0.0564,0.0,0.9515,0.9107,0,0.0467,0.8948,15450
11460,0.2271338824205233,8480,2,1,0.26,-0.0332,0.7398,0.3333,1,22,743,0.0517,0.0218,1.0,0.74,0.0,1,0.2014,0.7178,8860
360,0.12458740091907017,340,5,5,0.0556,0.0556,0.9534,0.8333,0,2,12,0.0,0.0556,0.0,0.9444,0.3395,1,0.0041,0.8994,320
2130,0.3830004336266413,1850,3,3,0.1315,0.2535,0.8681,0.5,0,2,22,0.0,0.0235,0.0,0.8685,0.75,0,0.0286,0.8473,1310
4910,0.13554844240267744,3990,3,5,0.1874,-0.0509,0.8123,0.5,0,1,1,0.0,0.057,1.0,0.8126,0.0,1,0.1897,0.7564,4240
1350,0.3382768325969993,840,1,5,0.3778,-0.037,0.6243,0.1667,1,26,1097,0.06,0.0,1.0,0.6222,0.0,1,0.1052,0.6243,890
62860,0.14424638548157004,40200,4,0,0.3605,-0.2162,0.6396,0.6667,0,1,22,0.0,0.0177,1.0,0.6395,0.0,0,0.285,0.6218,53790
870,0.18419641963664518,490,5,4,0.4368,-0.2529,0.5636,0.8333,1,55,158,0.06,0.0345,1.0,0.5632,0.0,2,0.2,0.5317,710
30050,0.14811454655737,15410,5,0,0.4872,-0.3391,0.5127,0.8333,0,0,17,0.0,0.013,1.0,0.5128,0.0,1,0.1842,0.5,25600
15730,0.27955977166885926,10770,4,0,0.3153,-0.0356,0.6848,0.6667,0,0,16,0.0,0.0598,1.0,0.6847,0.0,2,0.0624,0.6246,13120
1520,0.4777066267588831,1320,5,5,0.1316,0.3487,0.8665,0.8333,0,2,18,0.0,0.0329,0.0,0.8684,0.9167,0,0.0412,0.8323,790
6410,0.44018275150344083,5520,2,1,0.1388,0.3011,0.8616,0.3333,0,2,15,0.0,0.0156,0.0,0.8612,0.6667,0,0.0601,0.8452,3590
500,0.08105341667576735,410,3,5,0.18,-0.1,0.8264,0.5,1,40,1023,0.06,0.06,1.0,0.82,0.0,2,0.0186,0.7616,460
8780,0.23868309345760308,6410,4,3,0.2699,-0.0308,0.7298,0.6667,1,58,709,0.06,0.0103,1.0,0.7301,0.0,2,0.2418,0.7195,6680
2270,0.4472304713030399,2210,6,5,0.0264,0.4229,0.9714,1.0,1,51,335,0.06,0.022,0.0,0.9736,1.0,2,0.0124,0.9534,1250
72200,0.2516733799236848,63070,6,0,0.1265,0.1252,0.8736,1.0,0,1,9,0.0,0.0529,0.005,0.8735,0.8347,1,0.1148,0.8207,54030
10500,0.15753869698113734,8550,2,2,0.1857,-0.0286,0.814,0.3333,1,25,898,0.06,0.0762,1.0,0.8143,0.0,1,0.099,0.7381,8850
77810,0.1622034114366515,70470,2,0,0.0943,0.0679,0.9057,0.3333,1,27,196,0.0348,0.0369,0.1632,0.9057,0.3121,2,0.0923,0.8688,65190
620,0.17106063558000545,340,5,4,0.4516,-0.2742,0.5469,0.8333,0,0,16,0.0,0.0484,1.0,0.5484,0.0,0,0.1474,0.5,510
38860,0.17666816224568643,28230,4,0,0.2735,-0.0968,0.7266,0.6667,0,1,0,0.0,0.0669,1.0,0.7265,0.0,1,0.1337,0.6594,32230
620,0.3015412853448983,530,5,5,0.1452,0.1613,0.8621,0.8333,0,0,4,0.0,0.0645,0.0,0.8548,0.9167,0,0.0186,0.7847,430
1460,0.19287006750317703,1360,3,4,0.0685,0.1233,0.9303,0.5,1,6,1075,0.049,0.0548,0.0,0.9315,0.6466,0,0.0526,0.8761,1180
1700,0.17514526434205202,1660,3,2,0.0235,0.1529,0.9753,0.5,0,3,0,0.0,0.0529,0.0,0.9765,0.75,1,0.002,0.9251,1400
8410,0.42399777273550615,6940,5,2,0.1748,0.2497,0.8252,0.8333,1,54,48,0.0559,0.0059,0.0,0.8252,0.9679,2,0.0746,0.8197,4840
420,0.21826447115576614,390,4,5,0.0714,0.1429,0.9241,0.6667,0,2,21,0.0,0.0714,0.0,0.9286,0.7937,1,0.0062,0.8654,330
5870,0.17967524859514877,3640,1,0,0.3799,-0.201,0.6205,0.1667,1,45,1135,0.06,0.0,1.0,0.6201,0.0,0,0.0281,0.6205,4820
3230,0.3098521314472421,2760,3,1,0.1455,0.1641,0.8544,0.5,1,28,615,0.0526,0.0588,0.0,0.8545,0.7894,1,0.0318,0.7952,2230
19040,0.16891631612293345,15980,6,2,0.1607,0.0084,0.8391,1.0,1,57,831,0.06,0.0074,0.9006,0.8393,0.0594,2,0.1553,0.8317,15820
1370,0.3542118296236464,1190,1,5,0.1314,0.2263,0.8717,0.1667,0,2,27,0.0,0.0,0.0,0.8686,0.5833,0,0.0371,0.8717,880
1500,0.182449073724466,1320,3,4,0.12,0.06,0.8826,0.5,0,0,16,0.0,0.0267,0.3333,0.88,0.3,0,0.0947,0.8527,1230
580,0.11753813692143357,380,1,4,0.3448,-0.2241,0.6597,0.1667,1,36,291,0.0476,0.0,1.0,0.6552,0.0,1,0.1053,0.6597,510
1960,0.37287572751647524,1780,4,2,0.0918,0.2806,0.9081,0.6667,1,21,72,0.0239,0.0,0.0,0.9082,0.8532,0,0.0091,0.9074,1230
56220,0.10100616643464468,41210,1,0,0.267,-0.166,0.733,0.1667,1,37,98,0.0409,0.0,1.0,0.733,0.0,1,0.1888,0.733,50540
3410,0.08651713034130762,2800,2,5,0.1789,-0.0909,0.8197,0.3333,0,2,9,0.0,0.0411,1.0,0.8211,0.0,1,0.1258,0.7802,3110
3730,0.28465206087509604,3100,3,5,0.1689,0.1153,0.8311,0.5,1,43,825,0.06,0.0161,0.1887,0.8311,0.611,1,0.1299,0.8147,2670
8720,0.22701820592589822,5860,4,2,0.328,-0.1009,0.6725,0.6667,0,2,25,0.0,0.0333,1.0,0.672,0.0,1,0.1452,0.6389,6740
47420,0.15190821449491393,45570,3,0,0.039,0.1128,0.961,0.5,1,18,963,0.0565,0.0084,0.0,0.961,0.596,2,0.0233,0.9526,40220
2650,0.40393507207588114,2520,4,5,0.0491,0.3547,0.9492,0.6667,1,39,993,0.06,0.0679,0.0,0.9509,0.8833,2,0.0268,0.8841,1580
1860,0.11649597642757631,1510,2,4,0.1882,-0.0699,0.8128,0.3333,1,29,573,0.0519,0.0269,1.0,0.8118,0.0,2,0.1842,0.7845,1640
2600,0.4735043656401531,1820,1,5,0.3,0.1731,0.6988,0.1667,0,4,2,0.0,0.0,0.2683,0.7,0.5833,1,0.1608,0.6988,1610
4000,0.44796944616033707,3660,4,5,0.085,0.3625,0.9146,0.6667,1,33,682,0.06,0.035,0.0,0.915,0.8833,1,0.0701,0.8794,2210
100,0.15781094267802956,80,6,4,0.2,0.0,0.7972,1.0,0,2,9,0.0,0.0,1.0,0.8,0.0,2,0.0105,0.7539,80
7280,0.09213819379253328,3980,4,2,0.4533,-0.3613,0.5466,0.6667,0,2,21,0.0,0.0247,1.0,0.5467,0.0,2,0.1675,0.5217,6610
43500,0.2241074517590268,26540,2,0,0.3899,-0.1657,0.61,0.3333,1,38,122,0.0429,0.0331,1.0,0.6101,0.0,1,0.2133,0.5771,35510
1040,0.18996908516124628,780,2,4,0.25,-0.0577,0.7497,0.3333,1,53,1156,0.06,0.0577,1.0,0.75,0.0,1,0.1368,0.6885,840
54020,0.1520297642064808,48570,5,0,0.1009,0.0511,0.899,0.8333,0,3,8,0.0,0.0204,0.3276,0.8991,0.3122,0,0.0686,0.8788,45810
70000,0.1008591187840228,47190,4,0,0.3259,-0.225,0.6741,0.6667,0,1,8,0.0,0.0361,1.0,0.6741,0.0,1,0.2869,0.638,62940
1330,0.05232624959398883,920,2,4,0.3083,-0.2556,0.693,0.3333,0,3,14,0.0,0.0301,1.0,0.6917,0.0,1,0.2158,0.6619,1260
9820,0.2076675000147084,8180,5,3,0.167,0.0407,0.8327,0.8333,1,33,352,0.0471,0.0804,0.6078,0.833,0.2606,1,0.1673,0.7529,7780
7680,0.19779277361255215,6940,3,2,0.0964,0.1016,0.9043,0.5,0,0,8,0.0,0.0,0.0,0.9036,0.5078,1,0.0376,0.9036,6160
1130,0.08628750325699677,940,1,3,0.1681,-0.0796,0.8308,0.1667,0,4,29,0.0,0.0,1.0,0.8319,0.0,1,0.0194,0.8308,1030
16980,0.2283089670208342,9220,3,0,0.457,-0.2285,0.5429,0.5,1,21,756,0.0512,0.043,1.0,0.543,0.0,2,0.0976,0.5,13920
15550,0.3910339819753371,11830,5,2,0.2392,0.1518,0.7607,0.8333,1,58,557,0.06,0.0379,0.2237,0.7608,0.9717,1,0.1888,0.7228,9470
910,0.18617577708253014,790,4,4,0.1319,0.0549,0.8651,0.6667,0,2,25,0.0,0.0549,0.4118,0.8681,0.3053,2,0.0632,0.8183,740
6580,0.3246713224513788,4650,1,1,0.2933,0.0319,0.7066,0.1667,1,5,1019,0.0458,0.0,0.8037,0.7067,0.1298,0,0.1304,0.7066,4440
9890,0.46188369789956146,9220,2,1,0.0677,0.3943,0.9319,0.3333,1,10,369,0.0248,0.0627,0.0,0.9323,0.6832,1,0.0453,0.8696,5320
2330,0.21239654601254876,1620,6,3,0.3047,-0.0944,0.6934,1.0,1,50,719,0.06,0.0215,1.0,0.6953,0.0,2,0.0724,0.6739,1840
1730,0.45543240306071053,1630,5,5,0.0578,0.3988,0.9397,0.8333,1,42,717,0.06,0.0231,0.0,0.9422,0.9717,0,0.0206,0.9197,940
6730,0.34927356481953853,6590,5,2,0.0208,0.3284,0.9794,0.8333,0,4,12,0.0,0.0193,0.0,0.9792,0.9167,0,0.0071,0.9601,4380
1880,0.17487854728704147,1260,6,2,0.3298,-0.1543,0.6682,1.0,1,36,236,0.0454,0.0532,1.0,0.6702,0.0,2,0.0315,0.6183,1550
18790,0.2159260477555789,16370,5,2,0.1288,0.0873,0.871,0.8333,1,47,103,0.0511,0.0793,0.1921,0.8712,0.5606,2,0.1228,0.7918,14730
7770,0.19859437746377367,6020,4,2,0.2252,-0.027,0.775,0.6667,1,8,1166,0.0546,0.0798,1.0,0.7748,0.0,0,0.0888,0.6954,6230
8980,0.07667399849444885,7310,3,1,0.186,-0.1091,0.8142,0.5,0,2,20,0.0,0.069,1.0,0.814,0.0,1,0.1128,0.7451,8290
13080,0.16011528538074407,12170,3,2,0.0696,0.0902,0.9307,0.5,0,1,14,0.0,0.0329,0.0,0.9304,0.4511,1,0.0462,0.8976,10990
13990,0.05478621699920917,12620,1,0,0.0979,-0.0429,0.9019,0.1667,1,58,561,0.06,0.0,1.0,0.9021,0.0,0,0.0172,0.9019,13220
2470,0.3363036164410112,1830,6,1,0.2591,0.0769,0.7404,1.0,0,2,21,0.0,0.0607,0.5422,0.7409,0.5128,1,0.0432,0.6812,1640
4350,0.07959788233403325,4130,4,3,0.0506,0.0299,0.9496,0.6667,0,4,26,0.0,0.0529,0.2571,0.9494,0.166,2,0.0224,0.8968,4000
1780,0.06878308392752472,1240,3,4,0.3034,-0.236,0.6974,0.5,1,12,636,0.0374,0.0506,1.0,0.6966,0.0,0,0.2842,0.6476,1660
740,0.0600524806626815,700,4,4,0.0541,0.0,0.9417,0.6667,0,2,1,0.0,0.0811,1.0,0.9459,0.0,2,0.0211,0.8666,700
510,0.24730552186276017,470,4,5,0.0784,0.1765,0.9174,0.6667,0,2,13,0.0,0.0784,0.0,0.9216,0.8333,0,0.0082,0.84,380
350,0.0884694591525149,280,1,4,0.2,-0.1143,0.7986,0.1667,1,30,1139,0.06,0.0,1.0,0.8,0.0,2,0.0368,0.7986,320
900,0.08723157602818546,810,2,5,0.1,-0.0111,0.9037,0.3333,0,1,7,0.0,0.0444,1.0,0.9,0.0,0,0.0186,0.8544,820
170,0.1284095307404208,170,1,5,0.0,0.1176,0.9759,0.1667,0,1,20,0.0,0.0,0.0,1.0,0.4575,1,0.0,0.9759,150
1140,0.19876593214688743,910,1,4,0.2018,0.0,0.8016,0.1667,0,4,16,0.0,0.0,1.0,0.7982,0.0,1,0.1211,0.8016,910
1760,0.18069003539046746,1490,5,0,0.1534,0.0284,0.8481,0.8333,1,11,790,0.0426,0.0398,0.6875,0.8466,0.181,0,0.0034,0.8094,1440
5240,0.3661543050314987,4010,5,3,0.2347,0.1317,0.7656,0.8333,1,30,299,0.042,0.0458,0.2812,0.7653,0.8385,1,0.1255,0.7202,3320
2830,0.2174779648611037,1770,3,5,0.3746,-0.1555,0.6256,0.5,0,3,2,0.0,0.0141,1.0,0.6254,0.0,2,0.2186,0.6108,2210
2950,0.30144467508097894,1720,6,5,0.4169,-0.1153,0.5824,1.0,0,2,11,0.0,0.0644,1.0,0.5831,0.0,1,0.2536,0.5186,2060
46070,0.13441232549980864,35810,4,0,0.2227,-0.0883,0.7773,0.6667,1,43,412,0.0595,0.0174,1.0,0.7773,0.0,1,0.1291,0.7599,39880
2470,0.1428795390606914,1840,1,3,0.2551,-0.1134,0.7444,0.1667,0,1,26,0.0,0.0,1.0,0.7449,0.0,1,0.0643,0.7444,2120
1260,0.18867837030978502,910,3,4,0.2778,-0.0873,0.7217,0.5,1,59,1055,0.06,0.0635,1.0,0.7222,0.0,0,0.1842,0.6599,1020
